tx_price,beds,baths,sqft,year_built,lot_size,basement,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,lifestyle_avg,two_and_two,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,exterior_walls_missing,roof_Asphalt,roof_Composition Shingle,roof_Other,roof_Shake Shingle,roof_missing,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
340000.0,4.0,2.0,1848.0,1976.0,8659.0,1.0,42.0,90.0,59.0,352.0,107.0,5.0,3.0,2010.0,0.30556398916667005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
540000.0,4.0,2.0,1858.0,1984.0,8428.0,1.0,42.0,77.0,50.0,368.0,112.0,6.0,3.0,2005.0,-0.581145029722277,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
515000.0,4.0,2.0,1868.0,1973.0,12196.0,1.0,41.0,78.0,62.0,549.0,167.0,9.0,3.0,2004.0,-0.37949383944607407,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
708121.0,4.0,2.0,1880.0,1986.0,10798.0,1.0,44.0,94.0,78.0,499.0,152.0,7.5,2.0,2005.0,-0.746092704238101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
502250.0,4.0,2.0,1882.0,1979.0,29185.0,1.0,49.0,91.0,83.0,532.0,162.0,8.0,1.0,2004.0,-0.771243472074382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
580000.0,4.0,2.0,1888.0,1969.0,1936.0,1.0,38.0,70.0,89.0,573.0,174.0,10.0,3.0,2011.0,-0.7178083549463893,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
649000.0,4.0,2.0,1900.0,1955.0,21780.0,1.0,36.0,86.0,50.0,467.0,142.0,4.0,3.0,2005.0,-0.5044306293816591,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
202530.0,4.0,2.0,1907.0,1998.0,3484.0,0.0,39.0,74.0,70.0,411.0,106.0,9.0,3.0,1999.0,-0.6171166661308785,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
399000.0,4.0,2.0,1915.0,1985.0,10441.0,1.0,41.0,82.0,38.0,409.0,124.0,4.0,2.0,2003.0,-0.5827691969251698,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
232200.0,4.0,2.0,1918.0,1965.0,10511.0,1.0,44.0,100.0,72.0,471.0,143.0,8.0,3.0,1996.0,-0.07386615755702164,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
350400.0,4.0,2.0,1942.0,1973.0,8276.0,0.0,37.0,86.0,53.0,368.0,94.0,6.0,3.0,2013.0,-0.6264884879935131,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
375000.0,4.0,2.0,1950.0,1974.0,10643.0,1.0,38.0,83.0,67.0,441.0,134.0,9.0,1.0,2008.0,-0.4757650293056235,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
268000.0,4.0,2.0,1958.0,1979.0,9400.0,1.0,36.0,92.0,76.0,407.0,124.0,7.0,2.0,2001.0,-0.4758346925549044,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
274900.0,4.0,2.0,1976.0,1975.0,8890.0,1.0,36.0,87.0,61.0,351.0,107.0,5.0,3.0,2008.0,-0.3598114684578836,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
384406.0,4.0,2.0,1979.0,2008.0,10001.0,1.0,32.0,88.0,45.0,370.0,105.0,5.0,3.0,2008.0,-0.6657310203570291,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
235000.0,4.0,2.0,1992.0,1975.0,9504.0,1.0,41.0,78.0,62.0,594.0,181.0,9.0,3.0,1996.0,-0.6180077431960884,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
485000.0,4.0,2.0,2000.0,1960.0,8511.0,1.0,37.0,70.0,36.0,364.0,111.0,3.0,3.0,2005.0,0.3630234084887801,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
451500.0,4.0,2.0,2022.0,1955.0,10197.0,1.0,29.0,85.0,36.0,352.0,107.0,3.0,3.0,2007.0,0.27689589142957804,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
418000.0,4.0,2.0,2031.0,1962.0,14810.0,1.0,56.0,58.0,54.0,343.0,104.0,5.0,3.0,2014.0,-0.24750534802823795,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
555000.0,4.0,2.0,2032.0,1991.0,8607.0,1.0,42.0,97.0,68.0,503.0,153.0,7.5,2.0,2012.0,-0.7901432197459332,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
345000.0,4.0,2.0,2040.0,1974.0,7840.0,0.0,37.0,86.0,53.0,387.0,99.0,6.0,3.0,2012.0,-0.6359005559981954,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
375000.0,4.0,2.0,2051.0,1974.0,8890.0,1.0,32.0,62.0,63.0,360.0,109.0,5.0,3.0,2011.0,0.1722449176822449,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
550500.0,4.0,2.0,2065.0,1961.0,15681.0,1.0,46.0,80.0,86.0,594.0,181.0,6.0,3.0,2004.0,-0.7320825560843391,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
630000.0,4.0,2.0,2067.0,1948.0,4700.0,1.0,34.0,57.0,72.0,567.0,188.0,4.0,3.0,2005.0,0.49468509807413585,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
590000.0,4.0,2.0,2096.0,1994.0,6438.0,1.0,43.0,61.0,51.0,519.0,158.0,5.0,2.0,2014.0,-0.3055830670893828,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
306484.0,4.0,2.0,2102.0,1987.0,3920.0,1.0,33.0,60.0,56.0,402.0,103.0,3.0,3.0,2016.0,-0.004295713779694947,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
495000.0,4.0,2.0,2104.0,1963.0,10497.0,1.0,41.0,85.0,66.0,430.0,131.0,8.0,3.0,2014.0,-0.607706633999683,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
642000.0,4.0,2.0,2106.0,1959.0,10890.0,1.0,40.0,86.0,74.0,586.0,178.0,6.0,3.0,2011.0,-0.7344587936604046,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
414000.0,4.0,2.0,2112.0,1999.0,16552.0,1.0,32.0,88.0,45.0,348.0,98.0,5.0,3.0,2004.0,-0.5997210474192007,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
215000.0,4.0,2.0,2125.0,1966.0,10567.0,1.0,31.0,77.0,54.0,491.0,149.0,8.0,3.0,1999.0,-0.4671571730942137,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
415000.0,4.0,2.0,2144.0,1968.0,9513.0,1.0,42.0,86.0,71.0,409.0,124.0,6.5,2.0,2012.0,-0.694322470005431,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
673000.0,4.0,2.0,2145.0,1970.0,10815.0,1.0,48.0,88.0,78.0,590.0,180.0,9.0,3.0,2005.0,-0.400301496757715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
700000.0,4.0,2.0,2146.0,1974.0,26571.0,1.0,47.0,92.0,84.0,696.0,212.0,9.0,3.0,2007.0,-0.8066332416696738,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
700000.0,4.0,2.0,2152.0,1967.0,14810.0,1.0,40.0,75.0,57.0,590.0,180.0,9.0,3.0,2011.0,-0.792477333831557,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
253000.0,4.0,2.0,2158.0,1980.0,10890.0,1.0,40.0,91.0,71.0,491.0,149.0,9.0,3.0,2000.0,-0.7995552877506154,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
450000.0,4.0,2.0,2196.0,1966.0,18295.0,1.0,41.0,65.0,65.0,450.0,137.0,8.0,3.0,2012.0,-0.39237166451715105,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
385000.0,4.0,2.0,2200.0,1999.0,10502.0,1.0,39.0,83.0,55.0,339.0,96.0,5.0,2.0,2015.0,-0.67622001492885,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
464800.0,4.0,2.0,2232.0,1983.0,13068.0,1.0,43.0,95.0,77.0,471.0,143.0,8.0,2.0,2009.0,-0.49987177327884885,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
575000.0,4.0,2.0,2246.0,1979.0,11761.0,1.0,37.0,85.0,72.0,438.0,133.0,3.0,3.0,2007.0,-0.4705011628397534,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
429800.0,4.0,2.0,2280.0,2005.0,2909.0,1.0,30.0,100.0,75.0,321.0,91.0,8.0,3.0,2005.0,-0.7658518519420171,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
281990.0,4.0,2.0,2294.0,2000.0,14374.0,1.0,28.0,90.0,62.0,374.0,106.0,8.0,2.0,2002.0,-0.6119435352495478,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
579000.0,4.0,2.0,2295.0,1965.0,10798.0,1.0,49.0,75.0,57.0,532.0,162.0,3.5,2.0,2010.0,0.10858180351175825,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
550000.0,4.0,2.0,2296.0,1972.0,11761.0,1.0,37.0,85.0,72.0,491.0,149.0,3.0,3.0,2013.0,-0.47280683627980935,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
307310.0,4.0,2.0,2298.0,2004.0,4007.0,1.0,38.0,83.0,48.0,306.0,87.0,7.0,3.0,2016.0,-0.3943586083326926,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
620000.0,4.0,2.0,2299.0,1949.0,12632.0,1.0,43.0,71.0,78.0,582.0,177.0,8.0,3.0,2013.0,0.040856803370811934,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
297500.0,4.0,2.0,2300.0,1966.0,11325.0,1.0,47.0,88.0,74.0,553.0,168.0,8.0,3.0,1995.0,-0.5863622445132717,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
560000.0,4.0,2.0,2300.0,1968.0,9024.0,1.0,51.0,87.0,64.0,450.0,137.0,9.0,3.0,2006.0,-0.46006921870737316,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
585000.0,4.0,2.0,2300.0,1970.0,15245.0,1.0,49.0,79.0,70.0,520.0,158.0,3.0,3.0,2011.0,-0.35337877734317635,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
368765.0,4.0,2.0,2348.0,2013.0,9683.0,1.0,31.0,80.0,47.0,361.0,102.0,6.0,2.0,2013.0,-0.7808067634034374,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
540000.0,4.0,2.0,2352.0,1979.0,17424.0,1.0,36.0,92.0,76.0,549.0,167.0,7.0,2.0,2011.0,-0.47850127262862674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
419000.0,4.0,2.0,2382.0,1976.0,15681.0,1.0,38.0,83.0,67.0,450.0,137.0,8.0,1.0,2012.0,-0.478174755053434,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
475000.0,4.0,2.0,2388.0,1985.0,8537.0,1.0,39.0,72.0,60.0,490.0,149.0,7.0,1.0,2014.0,-0.695190606051267,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
370000.0,4.0,2.0,2392.0,1962.0,16117.0,0.0,47.0,79.0,64.0,395.0,137.0,7.0,3.0,2002.0,0.1548662409385599,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
269900.0,4.0,2.0,2394.0,1988.0,8197.0,1.0,34.0,76.0,56.0,405.0,114.0,7.0,3.0,2002.0,-0.273853017111138,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
595000.0,4.0,2.0,2400.0,1969.0,13939.0,1.0,49.0,79.0,70.0,556.0,169.0,3.0,3.0,2009.0,-0.5558504273847666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
420000.0,4.0,2.0,2402.0,1976.0,48787.0,1.0,38.0,83.0,48.0,405.0,114.0,7.0,3.0,2013.0,-0.196408009659398,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
380000.0,4.0,2.0,2404.0,1985.0,21344.0,1.0,35.0,74.0,48.0,499.0,128.0,3.0,3.0,2009.0,-0.004295713779694947,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
535000.0,4.0,2.0,2463.0,1977.0,10890.0,1.0,34.0,92.0,78.0,532.0,162.0,8.0,3.0,2012.0,-0.6991124947769239,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
375000.0,4.0,2.0,2472.0,1954.0,16552.0,1.0,29.0,55.0,28.0,475.0,144.0,3.0,3.0,2008.0,0.2554666934558082,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
525000.0,4.0,2.0,2496.0,1970.0,14374.0,1.0,40.0,59.0,62.0,586.0,178.0,7.0,3.0,2012.0,-0.6622690747683111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
665000.0,4.0,2.0,2510.0,1983.0,12632.0,1.0,45.0,65.0,76.0,553.0,168.0,5.0,3.0,2007.0,-0.0837905754784147,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
650000.0,4.0,2.0,2523.0,1892.0,20037.0,0.0,42.0,56.0,60.0,395.0,137.0,7.0,3.0,2005.0,0.3797308428524394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
342500.0,4.0,2.0,2541.0,1979.0,60983.0,0.0,46.0,92.0,47.0,351.0,99.0,6.0,3.0,2010.0,-0.7177232179238394,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
205000.0,4.0,2.0,2559.0,1980.0,10044.0,1.0,38.0,63.0,46.0,397.0,121.0,6.0,3.0,2000.0,-0.04655384586869013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
369990.0,4.0,2.0,2582.0,1995.0,13068.0,1.0,45.0,87.0,71.0,512.0,156.0,7.0,3.0,2000.0,-0.7850376839319401,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
448574.0,4.0,2.0,2588.0,2013.0,4717.0,1.0,34.0,79.0,31.0,499.0,121.0,4.0,3.0,2013.0,0.004718270348073277,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
455000.0,4.0,2.0,2594.0,1979.0,6921.0,1.0,40.0,72.0,86.0,623.0,189.0,9.0,3.0,2003.0,-0.1669877296865546,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
260000.0,4.0,2.0,2600.0,1947.0,14374.0,1.0,32.0,85.0,42.0,351.0,99.0,6.0,3.0,2013.0,-0.5446881427305439,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
398000.0,4.0,2.0,2603.0,2004.0,3598.0,1.0,29.0,81.0,41.0,351.0,99.0,9.0,1.0,2013.0,-0.24154377789702908,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
504000.0,4.0,2.0,2615.0,1971.0,18730.0,1.0,45.0,78.0,68.0,524.0,159.0,8.0,1.0,2012.0,-0.4298586253846207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
384900.0,4.0,2.0,2616.0,1980.0,52707.0,1.0,46.0,92.0,47.0,370.0,104.0,6.0,3.0,2014.0,-0.7726737408820555,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
352000.0,4.0,2.0,2632.0,1969.0,436471.0,1.0,49.0,78.0,72.0,630.0,162.0,8.0,3.0,2002.0,-0.792477333831557,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
271500.0,4.0,2.0,2640.0,1993.0,58806.0,1.0,45.0,85.0,53.0,385.0,109.0,7.0,3.0,2000.0,-0.7972211736649915,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
640000.0,4.0,2.0,2681.0,1900.0,10454.0,1.0,35.0,70.0,73.0,623.0,190.0,8.0,3.0,2004.0,-0.4833448655557115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
271135.0,4.0,2.0,2688.0,1993.0,11761.0,1.0,30.0,93.0,54.0,396.0,112.0,9.0,1.0,2000.0,-0.7045581642034654,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
570000.0,4.0,2.0,2720.0,2013.0,435600.0,1.0,41.0,67.0,24.0,594.0,168.0,8.0,3.0,2013.0,-0.8042991275840499,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
242500.0,4.0,2.0,2728.0,1988.0,7492.0,1.0,40.0,80.0,71.0,479.0,146.0,8.0,3.0,1996.0,-0.47840576245069977,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
310000.0,4.0,2.0,2768.0,1937.0,9952.0,1.0,37.0,52.0,83.0,651.0,189.0,9.0,3.0,2002.0,1.6070699990487223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
290000.0,4.0,2.0,2770.0,2002.0,7962.0,1.0,39.0,83.0,55.0,330.0,93.0,5.0,2.0,2010.0,-0.5349296107628847,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
745975.0,4.0,2.0,2789.0,2006.0,10018.0,1.0,32.0,67.0,70.0,553.0,142.0,3.0,3.0,2006.0,0.053086060412476724,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
480000.0,4.0,2.0,2887.0,1996.0,10763.0,1.0,30.0,91.0,45.0,479.0,146.0,5.0,3.0,2003.0,-0.10786075004232099,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
510000.0,4.0,2.0,2938.0,1952.0,10576.0,1.0,46.0,64.0,76.0,573.0,174.0,4.0,3.0,2013.0,1.0003726524820662,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800000.0,4.0,2.0,2949.0,1989.0,24829.0,1.0,49.0,91.0,83.0,684.0,208.0,8.0,1.0,2011.0,-0.7787918899134691,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
705000.0,4.0,2.0,2966.0,1994.0,10537.0,1.0,42.0,97.0,68.0,590.0,180.0,7.5,2.0,2008.0,-0.7145758887439091,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
645000.0,4.0,2.0,3000.0,1925.0,27878.0,1.0,43.0,73.0,61.0,491.0,149.0,9.0,1.0,2005.0,-0.4308235302329304,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
342095.0,4.0,2.0,3000.0,2002.0,7500.0,1.0,32.0,85.0,42.0,374.0,106.0,6.0,3.0,2002.0,-0.7418892500941198,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
361000.0,4.0,2.0,3008.0,1998.0,11325.0,1.0,44.0,94.0,66.0,614.0,187.0,7.0,3.0,1998.0,-0.635848710415723,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
290000.0,4.0,2.0,3024.0,1947.0,8250.0,1.0,37.0,71.0,80.0,706.0,234.0,4.0,3.0,1997.0,-0.23655367437838434,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
406325.0,4.0,2.0,3038.0,2004.0,3484.0,1.0,29.0,78.0,73.0,455.0,117.0,8.0,3.0,2004.0,-0.48537056158435155,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
555000.0,4.0,2.0,3054.0,1970.0,15245.0,1.0,46.0,94.0,54.0,483.0,147.0,8.0,3.0,2014.0,-0.611528646465147,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
250000.0,4.0,2.0,3069.0,1989.0,13068.0,1.0,30.0,91.0,45.0,483.0,147.0,5.0,3.0,1997.0,0.15859985483588618,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
325000.0,4.0,2.0,3145.0,1977.0,3147.0,1.0,32.0,81.0,25.0,352.0,107.0,3.0,3.0,2012.0,-0.48558127173429627,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
636870.0,4.0,2.0,3162.0,2006.0,3484.0,0.0,29.0,78.0,73.0,485.0,124.0,8.0,3.0,2006.0,-0.48537056158435155,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
310000.0,4.0,2.0,3195.0,1980.0,21780.0,1.0,43.0,89.0,87.0,635.0,193.0,9.0,3.0,1994.0,-0.7611506937462295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
418040.0,4.0,2.0,3373.0,2004.0,7566.0,1.0,33.0,92.0,64.0,418.0,118.0,8.5,2.0,2004.0,-0.7389038868771725,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
748800.0,4.0,2.0,3423.0,2005.0,4181.0,1.0,34.0,79.0,55.0,378.0,107.0,8.0,3.0,2008.0,-0.34171897915691185,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
345000.0,4.0,2.0,3528.0,1979.0,10166.0,1.0,41.0,89.0,53.0,387.0,110.0,7.0,3.0,2013.0,0.16652222268583064,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
661000.0,4.0,2.0,3556.0,1980.0,13068.0,1.0,31.0,62.0,53.0,655.0,199.0,9.0,3.0,2004.0,-0.149628100767277,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
464665.0,4.0,2.0,3608.0,2009.0,7840.0,1.0,31.0,93.0,76.0,533.0,137.0,7.0,1.0,2009.0,-0.7184400542519327,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
745000.0,4.0,2.0,3674.0,1980.0,72309.0,1.0,47.0,89.0,66.0,655.0,200.0,7.0,3.0,2012.0,-0.7660615352513105,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
294996.0,4.0,2.0,3711.0,2003.0,7405.0,1.0,32.0,78.0,57.0,413.0,117.0,6.0,3.0,2002.0,-0.36892089937622435,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
503000.0,4.0,2.0,3780.0,1978.0,37461.0,1.0,40.0,85.0,48.0,676.0,206.0,5.5,2.0,1998.0,-0.8066332416696738,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
257840.0,4.0,2.0,3796.0,1978.0,20473.0,1.0,49.0,91.0,83.0,593.0,181.0,8.0,1.0,1997.0,-0.8042991275840499,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
523000.0,4.0,2.0,3948.0,1992.0,10890.0,1.0,33.0,72.0,50.0,528.0,136.0,7.0,3.0,2014.0,-0.7063087419958155,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
550000.0,4.0,2.0,4260.0,2000.0,8712.0,1.0,30.0,94.0,84.0,548.0,141.0,7.0,3.0,2014.0,-0.7776462088310641,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
466222.0,4.0,2.0,4470.0,2010.0,13503.0,1.0,33.0,76.0,56.0,502.0,142.0,8.5,2.0,2010.0,-0.7634848078318534,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
502330.0,4.0,2.0,4609.0,2000.0,10463.0,1.0,49.0,82.0,68.0,688.0,209.0,8.0,2.0,2000.0,-0.3771813791422651,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
595000.0,4.0,2.0,5050.0,1999.0,15681.0,1.0,38.0,70.0,89.0,1045.0,318.0,10.0,3.0,1999.0,-0.6743896151374704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
565200.0,4.0,2.0,5193.0,2009.0,13503.0,1.0,29.0,98.0,76.0,599.0,154.0,8.5,2.0,2009.0,-0.7805506984244176,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
500000.0,4.0,3.0,693.0,1956.0,13068.0,1.0,43.0,71.0,78.0,844.0,257.0,8.0,3.0,2015.0,-0.08126298405835539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
335000.0,4.0,3.0,988.0,1955.0,10733.0,1.0,44.0,79.0,47.0,450.0,137.0,4.0,3.0,2016.0,-0.40950294692194666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
380000.0,4.0,3.0,1034.0,1986.0,7967.0,1.0,41.0,65.0,65.0,418.0,127.0,9.0,3.0,2015.0,-0.7783970376556268,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
219900.0,4.0,3.0,1140.0,1985.0,0.0,1.0,32.0,54.0,62.0,254.0,77.0,7.0,1.0,2003.0,-0.44515336527593213,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
249950.0,4.0,3.0,1176.0,1962.0,10497.0,1.0,42.0,74.0,67.0,500.0,152.0,9.0,3.0,2000.0,0.4033890396640705,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
240000.0,4.0,3.0,1188.0,1971.0,1428.0,1.0,44.0,81.0,41.0,286.0,87.0,8.0,2.0,2008.0,-0.4253167885104523,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
507000.0,4.0,3.0,1206.0,1979.0,9151.0,1.0,37.0,87.0,64.0,368.0,112.0,6.0,2.0,2005.0,-0.7875238106888293,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
380100.0,4.0,3.0,1220.0,1984.0,1440.0,1.0,35.0,70.0,73.0,384.0,117.0,8.0,3.0,2016.0,-0.2893316912108748,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
205000.0,4.0,3.0,1249.0,1977.0,8894.0,1.0,37.0,69.0,48.0,389.0,118.0,5.0,3.0,2000.0,1.297369335206472,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
357000.0,4.0,3.0,1274.0,1978.0,2556.0,1.0,34.0,83.0,47.0,359.0,109.0,8.0,3.0,2011.0,-0.6392666889749569,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
428000.0,4.0,3.0,1280.0,1971.0,1498.0,1.0,43.0,73.0,61.0,286.0,87.0,8.0,3.0,2006.0,-0.5772185074655856,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
320000.0,4.0,3.0,1296.0,1964.0,20908.0,1.0,38.0,70.0,25.0,326.0,92.0,5.0,3.0,2013.0,-0.3168599149137852,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
540000.0,4.0,3.0,1314.0,1978.0,8509.0,1.0,37.0,53.0,63.0,471.0,143.0,8.0,3.0,2006.0,-0.09262128315407406,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
300000.0,4.0,3.0,1324.0,1963.0,11325.0,1.0,44.0,77.0,56.0,441.0,134.0,9.0,3.0,2011.0,-0.6279356824984371,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
368900.0,4.0,3.0,1340.0,1968.0,10552.0,1.0,43.0,73.0,61.0,401.0,122.0,9.0,1.0,2004.0,-0.6128162284330487,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
225000.0,4.0,3.0,1350.0,1960.0,13503.0,1.0,49.0,75.0,57.0,471.0,143.0,3.5,2.0,1994.0,-0.39970232036967135,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
765000.0,4.0,3.0,1354.0,1954.0,8976.0,1.0,48.0,54.0,89.0,633.0,219.0,6.0,3.0,2007.0,0.6875841387464587,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
384350.0,4.0,3.0,1360.0,1978.0,1440.0,1.0,52.0,62.0,64.0,350.0,106.0,6.0,3.0,2004.0,-0.28438740560914066,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
330000.0,4.0,3.0,1360.0,1987.0,2325.0,1.0,30.0,84.0,59.0,291.0,88.0,8.0,3.0,2015.0,0.5378574630508853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
